timestamp,lap time,stroke count,stroke type
2023-06-13T06:59:53Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:03:21Z,00:00:54.000,22,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:05:07Z,00:00:15.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:05:52Z,00:00:21.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:07:13Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:07:34Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:08:58Z,00:00:13.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:09:40Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:10:51Z,00:00:49.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:20:00Z,00:00:25.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:50:07Z,00:00:24.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:55:14Z,00:00:27.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-13T07:58:07Z,00:00:27.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-14T07:03:06Z,00:00:45.000,20,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-14T07:11:07Z,00:00:35.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-14T07:11:45Z,00:00:24.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-14T07:12:57Z,00:00:31.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-14T07:13:33Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-14T07:14:01Z,00:00:24.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T02:32:32Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:11:56Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:12:25Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:12:38Z,00:00:51.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:13:32Z,00:00:34.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:15:31Z,00:00:17.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:16:44Z,00:00:55.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:18:34Z,00:00:17.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:20:16Z,00:00:56.000,26,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:22:39Z,00:00:26.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:23:09Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:23:26Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:25:01Z,00:00:40.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:25:45Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:39:49Z,00:00:33.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:46:49Z,00:00:54.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:49:11Z,00:00:36.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:51:12Z,00:00:29.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:53:45Z,00:00:27.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T07:55:41Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T08:10:16Z,00:00:57.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T08:11:15Z,00:00:57.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-15T08:12:14Z,00:00:25.000,21,SWIM_STROKE_TYPE_UNSPECIFIED
