timestamp,level
2024-11-16T20:12:00Z,LIGHTLY_ACTIVE
2024-11-16T20:14:00Z,SEDENTARY
2024-11-16T23:15:00Z,LIGHTLY_ACTIVE
2024-11-16T23:16:00Z,LIGHTLY_ACTIVE
2024-11-16T23:17:00Z,LIGHTLY_ACTIVE
2024-11-16T23:18:00Z,SEDENTARY
2024-11-16T23:19:00Z,SEDENTARY
2024-11-16T23:20:00Z,SEDENTARY
2024-11-16T23:21:00Z,SEDENTARY
2024-11-16T23:22:00Z,SEDENTARY
2024-11-16T23:23:00Z,SEDENTARY
2024-11-16T23:24:00Z,SEDENTARY
2024-11-16T23:25:00Z,SEDENTARY
2024-11-16T23:26:00Z,SEDENTARY
2024-11-16T23:27:00Z,SEDENTARY
2024-11-16T23:28:00Z,SEDENTARY
2024-11-16T23:29:00Z,SEDENTARY
2024-11-16T23:30:00Z,SEDENTARY
2024-11-16T23:31:00Z,SEDENTARY
2024-11-16T23:32:00Z,SEDENTARY
2024-11-16T23:33:00Z,SEDENTARY
2024-11-16T23:34:00Z,SEDENTARY
2024-11-16T23:35:00Z,SEDENTARY
2024-11-16T23:36:00Z,SEDENTARY
2024-11-16T23:37:00Z,SEDENTARY
2024-11-16T23:38:00Z,SEDENTARY
2024-11-16T23:39:00Z,SEDENTARY
2024-11-16T23:40:00Z,SEDENTARY
2024-11-16T23:41:00Z,SEDENTARY
2024-11-16T23:42:00Z,SEDENTARY
2024-11-16T23:43:00Z,SEDENTARY
2024-11-16T23:44:00Z,SEDENTARY
2024-11-16T23:45:00Z,SEDENTARY
2024-11-16T23:46:00Z,SEDENTARY
2024-11-16T23:47:00Z,SEDENTARY
2024-11-16T23:48:00Z,SEDENTARY
2024-11-16T23:49:00Z,LIGHTLY_ACTIVE
2024-11-16T23:50:00Z,SEDENTARY
2024-11-16T23:51:00Z,SEDENTARY
2024-11-16T23:53:00Z,SEDENTARY
2024-11-16T23:57:00Z,SEDENTARY
2024-11-16T23:58:00Z,SEDENTARY
2024-11-16T23:59:00Z,SEDENTARY
2024-11-17T00:00:00Z,SEDENTARY
2024-11-17T00:03:00Z,SEDENTARY
2024-11-17T00:05:00Z,LIGHTLY_ACTIVE
2024-11-17T00:06:00Z,LIGHTLY_ACTIVE
2024-11-17T00:07:00Z,LIGHTLY_ACTIVE
2024-11-17T00:08:00Z,LIGHTLY_ACTIVE
2024-11-17T00:09:00Z,LIGHTLY_ACTIVE
2024-11-17T00:10:00Z,MODERATELY_ACTIVE
2024-11-17T00:11:00Z,MODERATELY_ACTIVE
2024-11-17T00:12:00Z,LIGHTLY_ACTIVE
2024-11-17T00:13:00Z,LIGHTLY_ACTIVE
2024-11-17T00:14:00Z,MODERATELY_ACTIVE
2024-11-17T00:15:00Z,LIGHTLY_ACTIVE
2024-11-17T00:16:00Z,MODERATELY_ACTIVE
2024-11-17T00:17:00Z,LIGHTLY_ACTIVE
2024-11-17T00:18:00Z,LIGHTLY_ACTIVE
2024-11-17T00:19:00Z,LIGHTLY_ACTIVE
2024-11-17T00:20:00Z,LIGHTLY_ACTIVE
2024-11-17T00:21:00Z,LIGHTLY_ACTIVE
2024-11-17T00:22:00Z,LIGHTLY_ACTIVE
2024-11-17T00:23:00Z,LIGHTLY_ACTIVE
2024-11-17T00:24:00Z,LIGHTLY_ACTIVE
2024-11-17T00:25:00Z,SEDENTARY
2024-11-17T00:26:00Z,SEDENTARY
2024-11-17T00:27:00Z,SEDENTARY
2024-11-17T00:28:00Z,LIGHTLY_ACTIVE
2024-11-17T00:29:00Z,SEDENTARY
2024-11-17T00:30:00Z,LIGHTLY_ACTIVE
2024-11-17T00:31:00Z,LIGHTLY_ACTIVE
2024-11-17T00:32:00Z,LIGHTLY_ACTIVE
2024-11-17T00:33:00Z,LIGHTLY_ACTIVE
2024-11-17T00:34:00Z,LIGHTLY_ACTIVE
2024-11-17T00:35:00Z,LIGHTLY_ACTIVE
2024-11-17T00:36:00Z,LIGHTLY_ACTIVE
2024-11-17T00:37:00Z,LIGHTLY_ACTIVE
2024-11-17T00:38:00Z,LIGHTLY_ACTIVE
2024-11-17T00:39:00Z,SEDENTARY
2024-11-17T00:40:00Z,LIGHTLY_ACTIVE
2024-11-17T00:41:00Z,LIGHTLY_ACTIVE
2024-11-17T00:42:00Z,LIGHTLY_ACTIVE
2024-11-17T00:43:00Z,LIGHTLY_ACTIVE
2024-11-17T00:44:00Z,SEDENTARY
2024-11-17T00:45:00Z,LIGHTLY_ACTIVE
2024-11-17T00:46:00Z,LIGHTLY_ACTIVE
2024-11-17T00:47:00Z,LIGHTLY_ACTIVE
2024-11-17T00:48:00Z,LIGHTLY_ACTIVE
2024-11-17T00:49:00Z,SEDENTARY
2024-11-17T00:50:00Z,LIGHTLY_ACTIVE
2024-11-17T00:51:00Z,LIGHTLY_ACTIVE
2024-11-17T00:52:00Z,LIGHTLY_ACTIVE
2024-11-17T00:53:00Z,LIGHTLY_ACTIVE
2024-11-17T00:54:00Z,LIGHTLY_ACTIVE
2024-11-17T00:55:00Z,LIGHTLY_ACTIVE
2024-11-17T00:56:00Z,LIGHTLY_ACTIVE
2024-11-17T00:57:00Z,MODERATELY_ACTIVE
2024-11-17T00:58:00Z,MODERATELY_ACTIVE
2024-11-17T00:59:00Z,MODERATELY_ACTIVE
2024-11-17T01:00:00Z,MODERATELY_ACTIVE
2024-11-17T01:01:00Z,LIGHTLY_ACTIVE
2024-11-17T01:02:00Z,LIGHTLY_ACTIVE
2024-11-17T01:03:00Z,LIGHTLY_ACTIVE
2024-11-17T01:04:00Z,LIGHTLY_ACTIVE
2024-11-17T01:05:00Z,LIGHTLY_ACTIVE
2024-11-17T01:06:00Z,SEDENTARY
2024-11-17T01:07:00Z,LIGHTLY_ACTIVE
2024-11-17T01:08:00Z,LIGHTLY_ACTIVE
2024-11-17T01:09:00Z,LIGHTLY_ACTIVE
2024-11-17T01:10:00Z,LIGHTLY_ACTIVE
2024-11-17T01:11:00Z,SEDENTARY
2024-11-17T01:12:00Z,LIGHTLY_ACTIVE
2024-11-17T01:13:00Z,LIGHTLY_ACTIVE
2024-11-17T01:14:00Z,SEDENTARY
2024-11-17T01:15:00Z,SEDENTARY
2024-11-17T01:16:00Z,SEDENTARY
2024-11-17T01:17:00Z,LIGHTLY_ACTIVE
2024-11-17T01:18:00Z,SEDENTARY
2024-11-17T01:19:00Z,SEDENTARY
2024-11-17T01:20:00Z,SEDENTARY
2024-11-17T01:21:00Z,SEDENTARY
2024-11-17T01:22:00Z,LIGHTLY_ACTIVE
2024-11-17T01:23:00Z,SEDENTARY
2024-11-17T01:24:00Z,LIGHTLY_ACTIVE
2024-11-17T01:25:00Z,LIGHTLY_ACTIVE
2024-11-17T01:26:00Z,SEDENTARY
2024-11-17T01:27:00Z,LIGHTLY_ACTIVE
2024-11-17T01:28:00Z,MODERATELY_ACTIVE
2024-11-17T01:29:00Z,LIGHTLY_ACTIVE
2024-11-17T01:30:00Z,SEDENTARY
2024-11-17T01:31:00Z,LIGHTLY_ACTIVE
2024-11-17T01:32:00Z,LIGHTLY_ACTIVE
2024-11-17T01:33:00Z,LIGHTLY_ACTIVE
2024-11-17T01:34:00Z,SEDENTARY
2024-11-17T01:35:00Z,SEDENTARY
2024-11-17T01:36:00Z,LIGHTLY_ACTIVE
2024-11-17T01:37:00Z,LIGHTLY_ACTIVE
2024-11-17T01:38:00Z,LIGHTLY_ACTIVE
2024-11-17T01:39:00Z,LIGHTLY_ACTIVE
2024-11-17T01:40:00Z,LIGHTLY_ACTIVE
2024-11-17T01:41:00Z,LIGHTLY_ACTIVE
2024-11-17T01:42:00Z,LIGHTLY_ACTIVE
2024-11-17T01:43:00Z,LIGHTLY_ACTIVE
2024-11-17T01:44:00Z,LIGHTLY_ACTIVE
2024-11-17T01:45:00Z,LIGHTLY_ACTIVE
2024-11-17T01:46:00Z,LIGHTLY_ACTIVE
2024-11-17T01:47:00Z,LIGHTLY_ACTIVE
2024-11-17T01:48:00Z,MODERATELY_ACTIVE
2024-11-17T01:49:00Z,LIGHTLY_ACTIVE
2024-11-17T01:50:00Z,LIGHTLY_ACTIVE
2024-11-17T01:51:00Z,LIGHTLY_ACTIVE
2024-11-17T01:52:00Z,LIGHTLY_ACTIVE
2024-11-17T01:53:00Z,LIGHTLY_ACTIVE
2024-11-17T01:54:00Z,LIGHTLY_ACTIVE
2024-11-17T01:55:00Z,LIGHTLY_ACTIVE
2024-11-17T01:56:00Z,LIGHTLY_ACTIVE
2024-11-17T01:57:00Z,SEDENTARY
2024-11-17T01:58:00Z,LIGHTLY_ACTIVE
2024-11-17T01:59:00Z,SEDENTARY
2024-11-17T02:00:00Z,SEDENTARY
2024-11-17T02:01:00Z,SEDENTARY
2024-11-17T02:02:00Z,SEDENTARY
2024-11-17T02:03:00Z,LIGHTLY_ACTIVE
2024-11-17T02:04:00Z,SEDENTARY
2024-11-17T02:05:00Z,SEDENTARY
2024-11-17T02:06:00Z,SEDENTARY
2024-11-17T02:07:00Z,LIGHTLY_ACTIVE
2024-11-17T02:08:00Z,LIGHTLY_ACTIVE
2024-11-17T02:09:00Z,SEDENTARY
2024-11-17T02:10:00Z,SEDENTARY
2024-11-17T02:11:00Z,SEDENTARY
2024-11-17T02:12:00Z,SEDENTARY
2024-11-17T02:13:00Z,SEDENTARY
2024-11-17T02:14:00Z,SEDENTARY
2024-11-17T02:15:00Z,SEDENTARY
2024-11-17T02:16:00Z,SEDENTARY
2024-11-17T02:17:00Z,SEDENTARY
2024-11-17T02:18:00Z,LIGHTLY_ACTIVE
2024-11-17T02:19:00Z,MODERATELY_ACTIVE
2024-11-17T02:20:00Z,LIGHTLY_ACTIVE
2024-11-17T02:21:00Z,LIGHTLY_ACTIVE
2024-11-17T02:22:00Z,SEDENTARY
2024-11-17T02:23:00Z,SEDENTARY
2024-11-17T02:24:00Z,SEDENTARY
2024-11-17T02:25:00Z,SEDENTARY
2024-11-17T02:26:00Z,SEDENTARY
2024-11-17T02:27:00Z,SEDENTARY
2024-11-17T02:28:00Z,LIGHTLY_ACTIVE
2024-11-17T02:29:00Z,LIGHTLY_ACTIVE
2024-11-17T02:30:00Z,MODERATELY_ACTIVE
2024-11-17T02:31:00Z,LIGHTLY_ACTIVE
2024-11-17T02:32:00Z,LIGHTLY_ACTIVE
2024-11-17T02:33:00Z,LIGHTLY_ACTIVE
2024-11-17T02:34:00Z,LIGHTLY_ACTIVE
2024-11-17T02:35:00Z,LIGHTLY_ACTIVE
2024-11-17T02:36:00Z,LIGHTLY_ACTIVE
2024-11-17T02:37:00Z,SEDENTARY
2024-11-17T02:38:00Z,LIGHTLY_ACTIVE
2024-11-17T02:39:00Z,SEDENTARY
2024-11-17T02:40:00Z,SEDENTARY
2024-11-17T02:41:00Z,SEDENTARY
2024-11-17T02:42:00Z,SEDENTARY
2024-11-17T02:43:00Z,SEDENTARY
2024-11-17T02:44:00Z,SEDENTARY
2024-11-17T02:45:00Z,SEDENTARY
2024-11-17T02:46:00Z,SEDENTARY
2024-11-17T02:47:00Z,SEDENTARY
2024-11-17T02:48:00Z,LIGHTLY_ACTIVE
2024-11-17T02:49:00Z,LIGHTLY_ACTIVE
2024-11-17T02:50:00Z,LIGHTLY_ACTIVE
2024-11-17T02:51:00Z,SEDENTARY
2024-11-17T02:52:00Z,SEDENTARY
2024-11-17T02:53:00Z,SEDENTARY
2024-11-17T02:55:00Z,SEDENTARY
2024-11-17T02:56:00Z,SEDENTARY
2024-11-17T02:57:00Z,SEDENTARY
2024-11-17T02:58:00Z,SEDENTARY
2024-11-17T02:59:00Z,LIGHTLY_ACTIVE
2024-11-17T03:00:00Z,LIGHTLY_ACTIVE
2024-11-17T03:01:00Z,LIGHTLY_ACTIVE
2024-11-17T03:02:00Z,LIGHTLY_ACTIVE
2024-11-17T03:03:00Z,LIGHTLY_ACTIVE
2024-11-17T03:04:00Z,LIGHTLY_ACTIVE
2024-11-17T03:05:00Z,LIGHTLY_ACTIVE
2024-11-17T03:06:00Z,SEDENTARY
2024-11-17T03:07:00Z,SEDENTARY
2024-11-17T03:08:00Z,SEDENTARY
2024-11-17T03:09:00Z,LIGHTLY_ACTIVE
2024-11-17T03:10:00Z,MODERATELY_ACTIVE
2024-11-17T03:11:00Z,MODERATELY_ACTIVE
2024-11-17T03:12:00Z,SEDENTARY
2024-11-17T03:13:00Z,LIGHTLY_ACTIVE
2024-11-17T03:14:00Z,LIGHTLY_ACTIVE
2024-11-17T03:15:00Z,LIGHTLY_ACTIVE
2024-11-17T03:16:00Z,SEDENTARY
2024-11-17T03:17:00Z,LIGHTLY_ACTIVE
2024-11-17T03:18:00Z,LIGHTLY_ACTIVE
2024-11-17T03:19:00Z,LIGHTLY_ACTIVE
2024-11-17T03:20:00Z,SEDENTARY
2024-11-17T03:21:00Z,SEDENTARY
2024-11-17T03:22:00Z,LIGHTLY_ACTIVE
2024-11-17T03:23:00Z,SEDENTARY
2024-11-17T03:24:00Z,SEDENTARY
2024-11-17T03:25:00Z,LIGHTLY_ACTIVE
2024-11-17T03:26:00Z,LIGHTLY_ACTIVE
2024-11-17T03:27:00Z,LIGHTLY_ACTIVE
2024-11-17T03:28:00Z,SEDENTARY
2024-11-17T03:29:00Z,SEDENTARY
2024-11-17T03:30:00Z,SEDENTARY
2024-11-17T03:31:00Z,SEDENTARY
2024-11-17T03:32:00Z,SEDENTARY
2024-11-17T03:33:00Z,SEDENTARY
2024-11-17T03:34:00Z,SEDENTARY
2024-11-17T03:35:00Z,SEDENTARY
2024-11-17T03:36:00Z,SEDENTARY
2024-11-17T03:37:00Z,SEDENTARY
2024-11-17T03:38:00Z,LIGHTLY_ACTIVE
2024-11-17T03:39:00Z,SEDENTARY
2024-11-17T03:40:00Z,SEDENTARY
2024-11-17T03:41:00Z,SEDENTARY
2024-11-17T03:42:00Z,LIGHTLY_ACTIVE
2024-11-17T03:43:00Z,SEDENTARY
2024-11-17T03:44:00Z,LIGHTLY_ACTIVE
2024-11-17T03:45:00Z,LIGHTLY_ACTIVE
2024-11-17T03:46:00Z,LIGHTLY_ACTIVE
2024-11-17T03:47:00Z,LIGHTLY_ACTIVE
2024-11-17T03:48:00Z,LIGHTLY_ACTIVE
2024-11-17T03:49:00Z,LIGHTLY_ACTIVE
2024-11-17T03:50:00Z,SEDENTARY
2024-11-17T03:51:00Z,LIGHTLY_ACTIVE
2024-11-17T03:52:00Z,SEDENTARY
2024-11-17T03:53:00Z,SEDENTARY
2024-11-17T03:54:00Z,SEDENTARY
2024-11-17T03:55:00Z,SEDENTARY
2024-11-17T03:56:00Z,SEDENTARY
2024-11-17T03:57:00Z,SEDENTARY
2024-11-17T03:58:00Z,SEDENTARY
2024-11-17T03:59:00Z,SEDENTARY
2024-11-17T04:00:00Z,LIGHTLY_ACTIVE
2024-11-17T04:01:00Z,LIGHTLY_ACTIVE
2024-11-17T04:02:00Z,LIGHTLY_ACTIVE
2024-11-17T04:03:00Z,SEDENTARY
2024-11-17T04:04:00Z,SEDENTARY
2024-11-17T04:05:00Z,SEDENTARY
2024-11-17T04:06:00Z,SEDENTARY
2024-11-17T04:07:00Z,SEDENTARY
2024-11-17T04:08:00Z,LIGHTLY_ACTIVE
2024-11-17T04:09:00Z,SEDENTARY
2024-11-17T04:10:00Z,SEDENTARY
2024-11-17T04:11:00Z,SEDENTARY
2024-11-17T04:12:00Z,LIGHTLY_ACTIVE
2024-11-17T04:13:00Z,SEDENTARY
2024-11-17T04:14:00Z,SEDENTARY
2024-11-17T04:15:00Z,SEDENTARY
2024-11-17T04:16:00Z,SEDENTARY
2024-11-17T04:17:00Z,SEDENTARY
2024-11-17T04:18:00Z,SEDENTARY
2024-11-17T04:19:00Z,LIGHTLY_ACTIVE
2024-11-17T04:20:00Z,LIGHTLY_ACTIVE
2024-11-17T04:21:00Z,SEDENTARY
2024-11-17T04:22:00Z,LIGHTLY_ACTIVE
2024-11-17T04:23:00Z,LIGHTLY_ACTIVE
2024-11-17T04:24:00Z,SEDENTARY
2024-11-17T04:25:00Z,LIGHTLY_ACTIVE
2024-11-17T04:26:00Z,SEDENTARY
2024-11-17T04:27:00Z,LIGHTLY_ACTIVE
2024-11-17T04:28:00Z,LIGHTLY_ACTIVE
2024-11-17T04:29:00Z,LIGHTLY_ACTIVE
2024-11-17T04:30:00Z,SEDENTARY
2024-11-17T04:31:00Z,SEDENTARY
2024-11-17T04:32:00Z,SEDENTARY
2024-11-17T04:33:00Z,SEDENTARY
2024-11-17T04:34:00Z,SEDENTARY
2024-11-17T04:35:00Z,SEDENTARY
2024-11-17T04:36:00Z,SEDENTARY
2024-11-17T04:37:00Z,SEDENTARY
2024-11-17T04:38:00Z,SEDENTARY
2024-11-17T04:39:00Z,LIGHTLY_ACTIVE
2024-11-17T04:40:00Z,SEDENTARY
2024-11-17T04:41:00Z,SEDENTARY
2024-11-17T04:42:00Z,SEDENTARY
2024-11-17T04:43:00Z,SEDENTARY
2024-11-17T04:44:00Z,SEDENTARY
2024-11-17T04:45:00Z,SEDENTARY
2024-11-17T04:46:00Z,SEDENTARY
2024-11-17T04:47:00Z,SEDENTARY
2024-11-17T04:48:00Z,LIGHTLY_ACTIVE
2024-11-17T04:49:00Z,SEDENTARY
2024-11-17T04:50:00Z,SEDENTARY
2024-11-17T04:51:00Z,LIGHTLY_ACTIVE
2024-11-17T04:52:00Z,LIGHTLY_ACTIVE
2024-11-17T04:53:00Z,LIGHTLY_ACTIVE
2024-11-17T04:54:00Z,LIGHTLY_ACTIVE
2024-11-17T04:55:00Z,LIGHTLY_ACTIVE
2024-11-17T04:56:00Z,LIGHTLY_ACTIVE
2024-11-17T04:57:00Z,LIGHTLY_ACTIVE
2024-11-17T04:58:00Z,LIGHTLY_ACTIVE
2024-11-17T04:59:00Z,MODERATELY_ACTIVE
2024-11-17T05:00:00Z,LIGHTLY_ACTIVE
2024-11-17T05:01:00Z,LIGHTLY_ACTIVE
2024-11-17T05:02:00Z,SEDENTARY
2024-11-17T05:03:00Z,SEDENTARY
2024-11-17T05:04:00Z,SEDENTARY
2024-11-17T05:05:00Z,SEDENTARY
2024-11-17T05:06:00Z,SEDENTARY
2024-11-17T05:07:00Z,LIGHTLY_ACTIVE
2024-11-17T05:08:00Z,LIGHTLY_ACTIVE
2024-11-17T05:09:00Z,LIGHTLY_ACTIVE
2024-11-17T05:10:00Z,LIGHTLY_ACTIVE
2024-11-17T05:11:00Z,LIGHTLY_ACTIVE
2024-11-17T05:12:00Z,LIGHTLY_ACTIVE
2024-11-17T05:13:00Z,LIGHTLY_ACTIVE
2024-11-17T05:14:00Z,LIGHTLY_ACTIVE
2024-11-17T05:15:00Z,SEDENTARY
2024-11-17T05:16:00Z,SEDENTARY
2024-11-17T05:17:00Z,SEDENTARY
2024-11-17T05:18:00Z,SEDENTARY
2024-11-17T05:19:00Z,LIGHTLY_ACTIVE
2024-11-17T05:20:00Z,LIGHTLY_ACTIVE
2024-11-17T05:21:00Z,LIGHTLY_ACTIVE
2024-11-17T05:22:00Z,LIGHTLY_ACTIVE
2024-11-17T05:23:00Z,SEDENTARY
2024-11-17T05:24:00Z,SEDENTARY
2024-11-17T05:25:00Z,SEDENTARY
2024-11-17T05:26:00Z,SEDENTARY
2024-11-17T05:27:00Z,SEDENTARY
2024-11-17T05:28:00Z,SEDENTARY
2024-11-17T05:32:00Z,SEDENTARY
2024-11-17T05:34:00Z,SEDENTARY
2024-11-17T05:35:00Z,LIGHTLY_ACTIVE
2024-11-17T05:36:00Z,SEDENTARY
2024-11-17T05:38:00Z,LIGHTLY_ACTIVE
2024-11-17T05:39:00Z,LIGHTLY_ACTIVE
2024-11-17T05:40:00Z,SEDENTARY
2024-11-17T05:41:00Z,SEDENTARY
2024-11-17T05:42:00Z,SEDENTARY
2024-11-17T05:43:00Z,SEDENTARY
2024-11-17T05:44:00Z,LIGHTLY_ACTIVE
2024-11-17T05:45:00Z,LIGHTLY_ACTIVE
2024-11-17T05:46:00Z,LIGHTLY_ACTIVE
2024-11-17T05:47:00Z,LIGHTLY_ACTIVE
2024-11-17T05:48:00Z,LIGHTLY_ACTIVE
2024-11-17T05:49:00Z,LIGHTLY_ACTIVE
2024-11-17T05:50:00Z,LIGHTLY_ACTIVE
2024-11-17T05:51:00Z,LIGHTLY_ACTIVE
2024-11-17T05:52:00Z,LIGHTLY_ACTIVE
2024-11-17T05:53:00Z,LIGHTLY_ACTIVE
2024-11-17T05:54:00Z,LIGHTLY_ACTIVE
2024-11-17T05:55:00Z,SEDENTARY
2024-11-17T05:56:00Z,LIGHTLY_ACTIVE
2024-11-17T05:57:00Z,LIGHTLY_ACTIVE
2024-11-17T05:58:00Z,SEDENTARY
2024-11-17T05:59:00Z,LIGHTLY_ACTIVE
2024-11-17T06:00:00Z,SEDENTARY
2024-11-17T06:01:00Z,SEDENTARY
2024-11-17T06:02:00Z,SEDENTARY
2024-11-17T06:03:00Z,SEDENTARY
2024-11-17T06:04:00Z,SEDENTARY
2024-11-17T06:05:00Z,SEDENTARY
2024-11-17T06:06:00Z,SEDENTARY
2024-11-17T06:07:00Z,SEDENTARY
2024-11-17T06:08:00Z,SEDENTARY
2024-11-17T06:09:00Z,SEDENTARY
2024-11-17T06:10:00Z,SEDENTARY
2024-11-17T06:11:00Z,SEDENTARY
2024-11-17T06:12:00Z,SEDENTARY
2024-11-17T06:13:00Z,SEDENTARY
2024-11-17T06:14:00Z,SEDENTARY
2024-11-17T06:15:00Z,SEDENTARY
2024-11-17T06:16:00Z,SEDENTARY
2024-11-17T06:17:00Z,SEDENTARY
2024-11-17T06:18:00Z,SEDENTARY
2024-11-17T06:19:00Z,SEDENTARY
2024-11-17T06:20:00Z,SEDENTARY
2024-11-17T06:21:00Z,LIGHTLY_ACTIVE
2024-11-17T06:22:00Z,SEDENTARY
2024-11-17T06:23:00Z,LIGHTLY_ACTIVE
2024-11-17T06:24:00Z,SEDENTARY
2024-11-17T06:25:00Z,SEDENTARY
2024-11-17T06:26:00Z,SEDENTARY
2024-11-17T06:27:00Z,SEDENTARY
2024-11-17T06:28:00Z,LIGHTLY_ACTIVE
2024-11-17T06:29:00Z,SEDENTARY
2024-11-17T06:31:00Z,SEDENTARY
2024-11-17T06:32:00Z,SEDENTARY
2024-11-17T06:33:00Z,SEDENTARY
2024-11-17T06:34:00Z,SEDENTARY
2024-11-17T06:35:00Z,SEDENTARY
2024-11-17T06:36:00Z,SEDENTARY
2024-11-17T06:37:00Z,SEDENTARY
2024-11-17T06:41:00Z,SEDENTARY
2024-11-17T06:42:00Z,SEDENTARY
2024-11-17T06:45:00Z,SEDENTARY
2024-11-17T06:46:00Z,SEDENTARY
2024-11-17T06:47:00Z,SEDENTARY
2024-11-17T06:48:00Z,MODERATELY_ACTIVE
2024-11-17T06:49:00Z,LIGHTLY_ACTIVE
2024-11-17T06:50:00Z,SEDENTARY
2024-11-17T06:51:00Z,LIGHTLY_ACTIVE
2024-11-17T06:52:00Z,LIGHTLY_ACTIVE
2024-11-17T06:53:00Z,MODERATELY_ACTIVE
2024-11-17T06:54:00Z,LIGHTLY_ACTIVE
2024-11-17T13:53:00Z,SEDENTARY
2024-11-17T13:54:00Z,LIGHTLY_ACTIVE
2024-11-17T13:55:00Z,LIGHTLY_ACTIVE
2024-11-17T13:56:00Z,SEDENTARY
2024-11-17T13:57:00Z,SEDENTARY
2024-11-17T13:58:00Z,SEDENTARY
2024-11-17T13:59:00Z,SEDENTARY
2024-11-17T14:00:00Z,LIGHTLY_ACTIVE
2024-11-17T14:01:00Z,SEDENTARY
2024-11-17T14:02:00Z,SEDENTARY
2024-11-17T14:03:00Z,SEDENTARY
2024-11-17T14:05:00Z,SEDENTARY
2024-11-17T14:06:00Z,SEDENTARY
2024-11-17T14:07:00Z,SEDENTARY
2024-11-17T14:08:00Z,SEDENTARY
2024-11-17T14:09:00Z,SEDENTARY
2024-11-17T14:10:00Z,SEDENTARY
2024-11-17T14:11:00Z,SEDENTARY
2024-11-17T14:12:00Z,SEDENTARY
2024-11-17T14:13:00Z,SEDENTARY
2024-11-17T14:14:00Z,SEDENTARY
2024-11-17T14:15:00Z,SEDENTARY
2024-11-17T14:16:00Z,SEDENTARY
2024-11-17T14:17:00Z,SEDENTARY
2024-11-17T14:18:00Z,SEDENTARY
2024-11-17T14:19:00Z,SEDENTARY
2024-11-17T14:20:00Z,SEDENTARY
2024-11-17T14:21:00Z,SEDENTARY
2024-11-17T14:22:00Z,SEDENTARY
2024-11-17T14:23:00Z,SEDENTARY
2024-11-17T14:24:00Z,SEDENTARY
2024-11-17T14:25:00Z,LIGHTLY_ACTIVE
2024-11-17T14:26:00Z,SEDENTARY
2024-11-17T14:27:00Z,SEDENTARY
2024-11-17T14:28:00Z,SEDENTARY
2024-11-17T14:29:00Z,SEDENTARY
2024-11-17T14:31:00Z,SEDENTARY
2024-11-17T14:32:00Z,SEDENTARY
2024-11-17T14:33:00Z,SEDENTARY
2024-11-17T14:34:00Z,SEDENTARY
2024-11-17T14:35:00Z,LIGHTLY_ACTIVE
2024-11-17T14:36:00Z,SEDENTARY
2024-11-17T14:37:00Z,SEDENTARY
2024-11-17T14:38:00Z,SEDENTARY
2024-11-17T14:39:00Z,SEDENTARY
2024-11-17T14:40:00Z,SEDENTARY
2024-11-17T14:41:00Z,SEDENTARY
2024-11-17T14:42:00Z,SEDENTARY
2024-11-17T14:43:00Z,SEDENTARY
2024-11-17T14:44:00Z,SEDENTARY
2024-11-17T14:45:00Z,SEDENTARY
2024-11-17T14:46:00Z,SEDENTARY
2024-11-17T14:47:00Z,SEDENTARY
2024-11-17T14:48:00Z,SEDENTARY
2024-11-17T14:49:00Z,SEDENTARY
2024-11-17T14:50:00Z,SEDENTARY
2024-11-17T14:51:00Z,SEDENTARY
2024-11-17T14:52:00Z,SEDENTARY
2024-11-17T14:53:00Z,SEDENTARY
2024-11-17T14:54:00Z,SEDENTARY
2024-11-17T14:55:00Z,SEDENTARY
2024-11-17T14:56:00Z,SEDENTARY
2024-11-17T14:57:00Z,SEDENTARY
2024-11-17T14:58:00Z,SEDENTARY
2024-11-17T14:59:00Z,LIGHTLY_ACTIVE
2024-11-17T15:00:00Z,SEDENTARY
2024-11-17T15:01:00Z,SEDENTARY
2024-11-17T15:02:00Z,SEDENTARY
2024-11-17T15:03:00Z,SEDENTARY
2024-11-17T15:04:00Z,SEDENTARY
2024-11-17T15:05:00Z,LIGHTLY_ACTIVE
2024-11-17T15:06:00Z,SEDENTARY
2024-11-17T15:07:00Z,SEDENTARY
2024-11-17T15:13:00Z,SEDENTARY
2024-11-17T15:15:00Z,SEDENTARY
2024-11-17T15:16:00Z,SEDENTARY
2024-11-17T15:17:00Z,SEDENTARY
2024-11-17T15:18:00Z,SEDENTARY
2024-11-17T15:19:00Z,SEDENTARY
2024-11-17T15:20:00Z,SEDENTARY
2024-11-17T15:21:00Z,SEDENTARY
2024-11-17T15:22:00Z,SEDENTARY
2024-11-17T15:23:00Z,SEDENTARY
2024-11-17T15:26:00Z,SEDENTARY
2024-11-17T15:27:00Z,SEDENTARY
2024-11-17T15:28:00Z,LIGHTLY_ACTIVE
2024-11-17T15:29:00Z,SEDENTARY
2024-11-17T15:30:00Z,LIGHTLY_ACTIVE
2024-11-17T15:31:00Z,LIGHTLY_ACTIVE
2024-11-17T15:32:00Z,SEDENTARY
2024-11-17T15:33:00Z,SEDENTARY
2024-11-17T15:35:00Z,LIGHTLY_ACTIVE
2024-11-17T15:36:00Z,SEDENTARY
2024-11-17T15:37:00Z,SEDENTARY
2024-11-17T15:40:00Z,SEDENTARY
2024-11-17T15:41:00Z,LIGHTLY_ACTIVE
2024-11-17T15:42:00Z,LIGHTLY_ACTIVE
2024-11-17T15:43:00Z,SEDENTARY
