timestamp,lap time,stroke count,stroke type
2023-07-03T07:03:38Z,00:00:20.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:04:07Z,00:00:29.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:06:12Z,00:00:28.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:06:55Z,00:00:37.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:08:05Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:08:17Z,00:00:29.000,23,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:09:31Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:10:20Z,00:00:34.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:18:37Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:24:49Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:26:46Z,00:00:38.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:28:54Z,00:00:28.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:30:52Z,00:00:30.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:33:40Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:35:23Z,00:00:28.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:38:30Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:43:41Z,00:00:32.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:49:04Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:53:09Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:57:13Z,00:00:15.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T07:59:44Z,00:00:42.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T08:01:44Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T08:03:52Z,00:00:26.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-03T08:19:41Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:03:08Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:03:21Z,00:00:54.000,26,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:04:20Z,00:00:55.000,22,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:06:33Z,00:00:26.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:08:25Z,00:00:58.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:10:32Z,00:00:11.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:11:51Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:12:25Z,00:00:08.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:12:51Z,00:00:34.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:17:09Z,00:00:21.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:17:35Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:19:19Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-04T07:21:29Z,00:00:26.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-05T07:07:37Z,00:00:43.000,23,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-05T07:08:28Z,00:00:59.000,26,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-05T07:09:53Z,00:00:52.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-05T07:12:29Z,00:00:38.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-05T07:13:09Z,00:00:18.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-05T07:14:29Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-05T07:15:05Z,00:00:31.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T06:51:31Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:07:38Z,00:00:16.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:08:18Z,00:00:14.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:09:13Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:09:45Z,00:00:28.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:20:04Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:25:51Z,00:00:27.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:28:44Z,00:00:26.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:33:39Z,00:00:26.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:35:17Z,00:00:26.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:37:02Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:40:26Z,00:00:29.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:42:53Z,00:00:23.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:45:07Z,00:00:17.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:45:30Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:47:22Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:47:55Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:49:21Z,00:00:20.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:51:13Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T07:51:36Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T08:00:16Z,00:00:32.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T07:07:39Z,00:00:23.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T07:11:22Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T07:11:38Z,00:00:28.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T07:12:44Z,00:00:12.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T07:13:38Z,00:00:40.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T07:14:46Z,00:00:12.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T07:16:09Z,00:00:33.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
