timestamp,lap time,stroke count,stroke type
2025-04-08T15:05:34Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-08T23:54:03Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-08T23:55:15Z,00:00:32.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-08T23:57:33Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-08T23:58:59Z,00:00:34.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:00:14Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:02:00Z,00:00:40.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:03:01Z,00:00:49.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:05:23Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:07:27Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:08:30Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:11:22Z,00:00:29.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:12:39Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:15:26Z,00:00:23.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:36:10Z,00:00:46.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T00:39:37Z,00:00:53.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T12:15:22Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T12:16:13Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-09T20:12:43Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-11T21:33:08Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-12T22:19:31Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-16T21:17:05Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-17T15:57:26Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-17T16:57:38Z,00:00:27.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-17T20:16:13Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-17T20:19:13Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-04-17T20:19:45Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
